"","ensemblID","logFC","AveExpr","t","P.Value","adj.P.Val","B","symbol"
"2393","ENSG00000259915",-1.87639025578347,-1.48044249600034,-8.7803682864316,1.32206119162964e-10,2.85226227342867e-09,14.0798572962699,"AC017071.1"
"2400","ENSG00000259972",-2.23863969241989,2.91278865486634,-8.72519106512983,1.55134461939875e-10,3.24697350843442e-09,13.9207486505123,"AC009120.2"
"2406","ENSG00000260032",-1.79333238429282,5.17590918213768,-7.6860087171566,3.36972357446027e-09,4.93952162987957e-08,10.8585538193273,"NORAD"
"2413","ENSG00000260077",-2.69893395686494,0.240099784624695,-11.7250836447109,4.56984095112654e-14,5.05929496878667e-12,21.994099608363,"AC104794.3"
"2418","ENSG00000260101",-1.78667466403196,-1.16767665023488,-5.35191870740333,4.64660240383195e-06,2.9799171208721e-05,3.69613954590893,"AC008074.2"
"2424","ENSG00000260135",-1.88178738298548,-2.35218795734347,-4.66560264318967,3.89313139310244e-05,0.000208376638305114,1.61119080139968,"MMP2-AS1"
"2425","ENSG00000260136",-1.63926186186219,-1.3793635654048,-5.71832372617181,1.47803996970883e-06,1.08329514853049e-05,4.82535516695132,"AC008915.3"
"2430","ENSG00000260166",-2.35263346034973,-0.30851959591891,-7.03549301980436,2.44965990330367e-08,2.85476986515196e-07,8.88702743384142,"AC134312.3"
"2432","ENSG00000260176",-1.52210266957713,0.142438907688724,-5.30877919471821,5.31595984998364e-06,3.35799445778996e-05,3.56369281678978,"AC141586.2"
"2444","ENSG00000260260",-1.83117943782425,0.700199118829738,-4.71373934041264,3.35870641403553e-05,0.000181154844664711,1.75546363831461,"SNHG19"
"2449","ENSG00000260274",-1.52562723797401,-0.525460210214582,-6.39763546302721,1.76804823133815e-07,1.65292864649769e-06,6.92597615191049,"AC068338.2"
"2451","ENSG00000260302",-2.94846659145048,-0.740869022004388,-9.06360267685929,5.85176332013265e-11,1.42302706865885e-09,14.8906468916854,"AP005482.2"
"2453","ENSG00000260306",-2.5442201823855,-0.428205574305994,-11.796876824821,3.81560839052673e-14,4.72125426439587e-12,22.172626480638,"AC092375.2"
"2454","ENSG00000260317",-2.05135933843909,-2.26837021094208,-10.0381452925747,3.82999756931782e-12,1.50586913776823e-10,17.601386674269,"AC009812.4"
"2456","ENSG00000260331",-1.7297196741414,-2.13635653799344,-7.43498068077083,7.21216806269187e-09,9.57147982326331e-08,10.1020058129751,"AC079148.1"
"2464","ENSG00000260388",-2.96971481416296,-1.0688071445191,-13.819669558629,3.06381305656709e-16,1.84135164699682e-13,26.9319260157491,"LINC00562"
"2468","ENSG00000260417",-2.81178604686719,1.50307664298419,-11.9748648211212,2.44659796286437e-14,3.39990124263199e-12,22.6123088696412,"AC092127.1"
"2482","ENSG00000260496",-2.90355476734006,-0.983588366152237,-7.50824348126686,5.77224771999529e-09,7.96191677312138e-08,10.3233986777434,"AC009041.1"
"2488","ENSG00000260517",-2.12465406578664,2.06511108494221,-7.62684604532218,4.02939473445633e-09,5.72691339454655e-08,10.6807751296668,"AC009093.2"
"2496","ENSG00000260565",-2.1793751357727,3.37818926211326,-7.65464711208258,3.70454251063378e-09,5.33733230898503e-08,10.7643564661693,"ERVK13-1"
"2514","ENSG00000260672",-1.63682240671391,-1.16299341606542,-7.92297541620628,1.65256071049034e-09,2.69469880195073e-08,11.5671682583299,"AC100827.4"
"2515","ENSG00000260693",-1.69344768658815,0.483069621365319,-6.26439963202236,2.67902587075886e-07,2.41859696100483e-06,6.5142634395503,"AC026150.2"
"2517","ENSG00000260698",-2.19201145860934,-1.0307223681042,-13.5307619955887,5.92565008476296e-16,3.11615123832472e-13,26.2832561589179,"AL591848.3"
"2522","ENSG00000260737",-1.56510091450669,-2.78220946275436,-7.18541929057351,1.54568235630646e-08,1.91255460970038e-07,9.34445406780755,"LINC01227"
"2524","ENSG00000260750",-1.72970160685075,-2.19560293249953,-5.49180063672509,3.00194488258632e-06,2.01101626131221e-05,4.12644402385783,"AC092720.1"
"2532","ENSG00000260807",-3.17582106456803,-0.238160787437574,-5.24954478661147,6.39397327889678e-06,3.97333021924944e-05,3.38205962790886,"CEROX1"
"2534","ENSG00000260810",-1.64930444490177,-0.469949759932021,-5.44051878240279,3.52366528516461e-06,2.3381797878056e-05,3.96855351290048,"AL135818.2"
"2544","ENSG00000260895",-1.88895280726619,-0.740410085328826,-5.89224326739033,8.57607536867454e-07,6.70623588773491e-06,5.36304563178395,"AP003071.1"
"2548","ENSG00000260910",-3.37217816624914,-0.520604847090391,-13.0528775861183,1.80184621258317e-15,5.09096478668391e-13,25.188052434697,"LINC00565"
"2557","ENSG00000260973",-1.61826653189138,-1.92832065420397,-8.84860772511286,1.08536651368706e-10,2.37349240093455e-09,14.2761142622549,"AC009021.2"
"2563","ENSG00000261000",-3.26333273169605,0.415970145214486,-10.776743385701,5.26550076114266e-13,2.95359489361696e-11,19.571635941787,"AC244034.2"
"2564","ENSG00000261008",-1.97549509361139,-0.268715625712443,-6.42472644256382,1.62493162844581e-07,1.52932603151488e-06,7.00963181810503,"LINC01572"
"2573","ENSG00000261064",-1.98386918602389,2.33117112356159,-8.44822403140873,3.48150231713632e-10,6.4522820476619e-09,13.1165345276608,"LINC02256"
"2581","ENSG00000261097",-1.58499804756601,-1.55832509572506,-4.8655542115646,2.10464797654853e-05,0.000118530843873356,2.21276521568962,"LINC00563"
"2582","ENSG00000261098",-2.78554045830488,0.606766857640993,-11.7768209810691,4.01254053974607e-14,4.79004408976843e-12,22.1228222049409,"AP000766.1"
"2585","ENSG00000261126",-1.55643035769149,-1.35961443816084,-5.25638895086853,6.25906465106392e-06,3.89524925843579e-05,3.4030320245472,"RBFADN"
"2589","ENSG00000261172",2.36320924101783,0.502943679553792,5.14261305417273,8.91903757799486e-06,5.39114814520465e-05,3.0549145856886,"AC133919.2"
"2596","ENSG00000261219",-3.05654401068106,-0.766153435136385,-11.2595516267379,1.49536349264032e-13,1.12339182384604e-11,20.8199269183609,"AC090651.1"
"2597","ENSG00000261220",-2.11351562728741,0.506432096295775,-7.08493009365055,2.10414535744283e-08,2.53642966153639e-07,9.0380393052845,"AC103706.1"
"2598","ENSG00000261222",-2.1445902533398,0.767295793428081,-5.76564521020977,1.27457882752528e-06,9.54926637694433e-06,4.97158909536596,"AC064805.1"
"2613","ENSG00000261386",-1.77881104867332,-0.075854551638094,-7.46627732733251,6.5572463548666e-09,8.92761663913392e-08,10.1966391631247,"AC027682.4"
"2618","ENSG00000261423",-2.34563998482354,-0.0322368612841158,-10.2243719531747,2.30678697245912e-12,1.00047966939541e-10,18.1050684848623,"TMEM202-AS1"
"2619","ENSG00000261433",-1.56221334818547,-1.14970143652317,-4.12589532398762,0.000199125445451814,0.000895000800230534,0.0238128536835953,"AC002347.1"
"2624","ENSG00000261455",-1.6524847348832,1.15789370614776,-7.24815807039205,1.27547448641545e-08,1.63595157449689e-07,9.53537289303546,"LINC01003"
"2626","ENSG00000261474",-1.98849335530402,1.0547571529407,-6.16917182782015,3.60695921429223e-07,3.1432736624911e-06,6.2197776094058,"AC026471.4"
"2632","ENSG00000261526",-2.30870059778411,1.84850847542536,-9.36052174935988,2.5171861490012e-11,7.14897245060362e-10,15.7296924917253,"AC012615.1"
"2636","ENSG00000261584",-2.51342467375726,-1.28380569915537,-11.08149319772,2.37053237152094e-13,1.58298883920454e-11,20.3631966251607,"AL513548.1"
"2642","ENSG00000261645",-1.57960787827338,-2.09187619416356,-5.74915221319155,1.34209915776998e-06,9.95804436814516e-06,4.92061532040349,"DISC1FP1"
"2651","ENSG00000261734",-1.78735639438744,-1.80879107907159,-7.46269057013917,6.62914866262816e-09,8.96746894651983e-08,10.1857980527356,"AC116096.1"
"2652","ENSG00000261754",-2.82880678820424,-0.763491552007598,-12.4300957412753,7.99281158633047e-15,1.60122658779487e-12,23.718115993048,"AC008555.1"
"2654","ENSG00000261775",-1.67455497314413,-0.225475252921867,-5.94949978652177,7.16926685815039e-07,5.6693807654584e-06,5.54016575904583,"AC012435.3"
"2664","ENSG00000261824",-1.72388354355667,2.1262269297144,-5.24577519133436,6.46950855621449e-06,4.0084274662731e-05,3.37051018791904,"LINC00662"
"2665","ENSG00000261839",-1.78845369901842,-2.16230593423421,-11.6176998707014,5.9923864922536e-14,6.14697622827016e-12,21.7258024612992,"AL358933.1"
"2670","ENSG00000261889",-1.77322006852501,-1.70552241870787,-6.35726827335855,2.00513541110724e-07,1.84991330581758e-06,6.80128450617861,"AC108134.2"
"2683","ENSG00000262155",-1.594079591732,-0.236056298752193,-5.99898612394074,6.14092888629534e-07,4.93108617792119e-06,5.69326832898934,"LINC02175"
"2685","ENSG00000262202",-2.67440237069813,-2.12182886628604,-2.87245229460073,0.00668589020698491,0.0203675163655217,-3.31900039880352,"AC007952.4"
"2687","ENSG00000262228",-2.51847043178117,-0.775361340309866,-10.5203138746884,1.04023438868971e-12,5.27260972676822e-11,18.89591101983,"AC087392.3"
"2688","ENSG00000262292",-2.16994563685661,-1.02577792155072,-6.90103990464558,3.70760882208412e-08,4.09393971509394e-07,8.47549268963524,"AC007952.5"
"2689","ENSG00000262370",-1.69257548254099,2.48500148719287,-4.79549613823515,2.61209184504887e-05,0.000144403027491729,2.00132070449593,"AC108134.3"
"2692","ENSG00000262468",-2.67930790860431,-0.553914663373274,-9.31723535697534,2.84461821160117e-11,7.78229242088041e-10,15.6080790270453,"LINC01569"
"2695","ENSG00000262663",-2.56101400151341,0.555143198618361,-9.31672094114013,2.84875928884141e-11,7.78229242088041e-10,15.606632311511,"AC087222.1"
"2701","ENSG00000262837",-2.00576288578238,0.165749763958834,-7.98903329454762,1.35630247820117e-09,2.25532194695348e-08,11.7636819184336,"AC027801.5"
"2703","ENSG00000262877",-1.61518751529259,-0.0524328027693393,-5.61046057094353,2.07138150437836e-06,1.45154861775169e-05,4.49229508204888,"AC110285.2"
"2704","ENSG00000262879",-2.88095316859972,2.54176826397626,-11.965332420364,2.50527545808395e-14,3.39990124263199e-12,22.5888661188128,"AC005670.3"
"2707","ENSG00000263033",-1.77629001946075,-1.64642088339809,-6.16848361028142,3.61472401930772e-07,3.1432736624911e-06,6.21764886494516,"AC007220.1"
"2709","ENSG00000263050",-2.00035708370375,-2.08732891350603,-4.56840110320486,5.24084576403456e-05,0.000269868275756345,1.32103679812298,"AC090617.5"
"2712","ENSG00000263126",-2.20541380050012,-0.945993280804685,-11.4660472608473,8.80845653954088e-14,7.56268911466296e-12,21.3443026680261,"AC040162.3"
"2722","ENSG00000263394",-2.24281225372775,-0.259718348592013,-5.3514002285653,4.65412634133924e-06,2.98019931781038e-05,3.69454692902198,"AC007952.7"
"2723","ENSG00000263417",-1.90403139385885,-2.32667345920293,-5.63141443119484,1.93995397317452e-06,1.37397076854296e-05,4.55696386562369,"GTSCR1"
"2726","ENSG00000263494",-1.81946706654517,-0.915016888275052,-6.15255367396838,3.79921359764665e-07,3.29552404232978e-06,6.1683740320687,"AC004702.1"
"2730","ENSG00000263590",-1.5113294731088,0.96026839991057,-7.45128715405703,6.86308329885426e-09,9.19522020327384e-08,10.1513232756212,"LINC02591"
"2731","ENSG00000263603",-2.04622321206542,-1.67925964994274,-6.01564180791596,5.82916435676855e-07,4.75257644359017e-06,5.74480021494688,"AC127024.2"
"2738","ENSG00000263731",-2.26632119145295,0.507904230643118,-11.0848327433753,2.35004763906604e-13,1.58298883920454e-11,20.3718017877319,"AC145207.5"
"2740","ENSG00000263753",-2.51117823961993,2.70237682518895,-9.94075365615122,5.00188989283211e-12,1.84587287536357e-10,17.3361252363185,"LINC00667"
"2753","ENSG00000264112",-1.72085847973833,2.42391738167171,-7.44949480007798,6.90060346799763e-09,9.21613929837017e-08,10.1459035984006,"AC015813.1"
"2758","ENSG00000264254",-1.77292559819905,-2.38669319165086,-4.36835617635527,9.6218469066915e-05,0.000469595242882264,0.729378275992516,"AP001496.1"
"2767","ENSG00000264575",-1.94809934964099,-1.34135896211057,-7.60682538963292,4.28103991630367e-09,6.04373655298307e-08,10.6205397072951,"LINC00526"
"2778","ENSG00000264954",-2.3641043282339,-2.08099995403766,-12.0639516656789,1.9615802670807e-14,2.84564420124431e-12,22.8308245940825,"PRR29-AS1"
"2813","ENSG00000266088",-1.59945838374793,-1.10648700818332,-5.36113697428821,4.51483474935029e-06,2.91317634823875e-05,3.72445849040004,"AC004585.1"
"2820","ENSG00000266288",-3.1063101790811,-1.73202440386665,-12.2844056685215,1.14021702484812e-14,2.12008685090488e-12,23.3671318167715,"AP005671.1"
"2826","ENSG00000266378",-1.50563025219711,0.452949946727642,-4.49668262372851,6.52075948431128e-05,0.000329325752106813,1.10802779420973,"AC005224.2"
"2829","ENSG00000266402",-2.43424400442817,1.20495035302892,-6.75030649538391,5.90929705756007e-08,6.16883690351246e-07,8.01281285394456,"SNHG25"
"2833","ENSG00000266538",-2.66581244775273,1.3837059122812,-8.3907525621683,4.12200778404144e-10,7.50705054002699e-09,12.9485201043286,"AC005838.3"
"2835","ENSG00000266579",-1.90828666920841,-1.25479019829227,-6.01314342420033,5.87489870009417e-07,4.78059938709791e-06,5.73707030657904,"FO680682.1"
"2841","ENSG00000266744",-1.65462376589519,-1.62454412161153,-4.40496639994469,8.61333527075391e-05,0.000426811560471869,0.837062164925547,"AC005304.3"
"2848","ENSG00000266897",-1.88733636557629,0.510967956495355,-6.80861704152244,4.9333692294361e-08,5.32171393544556e-07,8.19195180066911,"AC005546.1"
"2849","ENSG00000266904",-2.2313825534385,0.177789980721914,-7.36614196503185,8.8949436262262e-09,1.15496999492388e-07,9.89355661048934,"LINC00663"
"2875","ENSG00000267100",-2.55047399447468,1.59023087311001,-9.99485544174391,4.31186143123315e-12,1.65306630339579e-10,17.4836364682991,"ILF3-DT"
"2885","ENSG00000267152",-2.61336692922592,-0.416143690391179,-8.97788359685238,7.4809162004786e-11,1.72924255249524e-09,14.646326472184,"AC093227.1"
"2887","ENSG00000267198",-2.170100068724,0.383642500151879,-7.09610868021903,2.03309079993264e-08,2.4578198262404e-07,9.07216183492451,"AC091132.4"
"2907","ENSG00000267311",-2.28244035136396,-1.75738376117084,-9.045384737869,6.16486465476718e-11,1.49055089670147e-09,14.8387989899279,"AC007673.1"
"2918","ENSG00000267364",-1.86456487794526,0.315360541304195,-5.59298669383524,2.18775271502988e-06,1.52382047551833e-05,4.43837987231507,"AC022706.1"
"2922","ENSG00000267397",-2.39907156947155,-1.70247902633266,-10.5988584697278,8.4365722394778e-13,4.43658242643539e-11,19.1038262754129,"AC090229.1"
"2933","ENSG00000267457",-1.90679846397388,2.02168081343495,-8.01705082971803,1.24746204641872e-09,2.12146203761457e-08,11.8468914234322,"AC004223.2"
"2973","ENSG00000267711",-1.59127179970887,-1.35463989452547,-3.50711493696902,0.00119999144929578,0.00442762455014382,-1.70198301360018,"AC060766.6"
"2977","ENSG00000267731",-2.61731176368407,0.400746750764638,-9.41723230875433,2.14532863048307e-11,6.40099116910801e-10,15.8886529223254,"AC005332.2"
"2979","ENSG00000267767",-3.07191277345401,0.00536285518059585,-11.6913027916836,4.97575128967572e-14,5.23324641891644e-12,21.909862543719,"LINC01801"
"2984","ENSG00000267834",-3.05695257939664,-0.120510337747783,-10.4583640247616,1.22778852578374e-12,6.07683097408492e-11,18.7313379981024,"AL592211.1"
"2996","ENSG00000268027",-2.82339588666506,3.32656301004981,-7.81443110106032,2.2886642374518e-09,3.55291898411797e-08,11.2432819460502,"AC243960.1"
"3002","ENSG00000268205",-2.2033571181361,2.39732930938575,-9.08547120515914,5.49715272544414e-11,1.34456520441532e-09,14.9528287205337,"AC005261.1"
"3009","ENSG00000268362",-1.79786707117792,2.32917016529836,-5.83979090735084,1.01060736567081e-06,7.73966944089985e-06,5.20082176940398,"AC092279.1"
"3025","ENSG00000268658",-1.69033152220746,-1.35968632838524,-4.01011472894051,0.000280660949888893,0.00120483736345161,-0.307957581748415,"LINC00664"
"3026","ENSG00000268707",-1.80977246768832,-2.0950851087941,-4.80141284281998,2.56492360507173e-05,0.000141982021138642,2.01915153771255,"AL158151.4"
"3027","ENSG00000268713",-1.97794103229735,0.526674549915292,-7.91833428444748,1.67568867943524e-09,2.71139318245541e-08,11.5533443366816,"AC005261.3"
"3031","ENSG00000268798",-2.36462416843322,-0.188893872226546,-10.0460082468635,3.74853690905213e-12,1.48774479022475e-10,17.6227473368562,"AC027307.3"
"3034","ENSG00000268889",-3.41785902664774,0.269666100642248,-10.4666052264715,1.20097478360566e-12,6.014882041225e-11,18.7532609648797,"AC008750.7"
"3035","ENSG00000268912",-1.98870324405413,-1.00807701060575,-5.76537512646983,1.27565669214231e-06,9.54926637694433e-06,4.97075431141281,"AC012313.5"
"3038","ENSG00000268955",-1.67649298284829,-1.45439909590724,-5.80976406287647,1.11018960861187e-06,8.38522025750474e-06,5.10797561759413,"AC068020.1"
"3064","ENSG00000269834",-2.05874410940859,-1.19954887996783,-8.03878813273065,1.16914162040477e-09,2.00758318246647e-08,11.9113915712939,"ZNF528-AS1"
"3066","ENSG00000269873",-1.76843304598496,0.084462494870672,-5.63301933309839,1.93023783252511e-06,1.3693946983867e-05,4.56191769057886,"AC245884.10"
"3070","ENSG00000269893",-2.44848407009223,2.11062542825147,-6.44138973928252,1.54274347761572e-07,1.46178419151562e-06,7.06107593248584,"SNHG8"
"3071","ENSG00000269895",-2.82104060873541,-1.28928571479776,-9.36805014625866,2.46427547495566e-11,7.05252171642072e-10,15.7508187625047,"AP000654.1"
"3073","ENSG00000269902",-3.66235869423625,-0.242843691086316,-8.4788517304291,3.18236616370215e-10,6.00368361017711e-09,13.205915223207,"AC234772.2"
"3075","ENSG00000269921",-2.06256663399175,-0.992785127780912,-6.41866589743052,1.65590296327191e-07,1.55499637644753e-06,6.99091909198405,"AC068620.1"
"3077","ENSG00000269929",-2.26925026502142,2.36396443951221,-9.01755662602571,6.67630842879627e-11,1.57793424494078e-09,14.759519657599,"MIRLET7A1HG"
"3078","ENSG00000269930",-1.66077311491185,-1.0690683390512,-6.04380832397881,5.33758810508645e-07,4.41472580338689e-06,5.8319465385898,"AC091057.4"
"3082","ENSG00000269947",-2.13504985654495,-1.94698198470183,-7.89458629918419,1.79925967472887e-09,2.8781313504123e-08,11.4825744399593,"AC135178.6"
"3087","ENSG00000269967",-3.24846360603141,1.92982656340871,-11.5306157752588,7.47333042730426e-14,6.83484806688457e-12,21.5071048044504,"AL136115.2"
"3089","ENSG00000269973",-2.42720193961112,-0.373114710749359,-10.4017525195809,1.42922999973069e-12,6.99159373124071e-11,18.5804949825137,"AC010969.2"
"3090","ENSG00000269976",-2.34231938047281,-1.80603530703065,-7.5314745699627,5.37924804547723e-09,7.46881073509e-08,10.3935007405129,"AC012065.3"
"3097","ENSG00000270012",-1.61282448101751,1.17042188038103,-5.55841977540813,2.43752771952414e-06,1.66202254716987e-05,4.33176297872864,"AC232271.1"
"3100","ENSG00000270022",-2.69969159012413,-1.57039583308389,-6.78879331897227,5.2454610740877e-08,5.61517932282111e-07,8.13107115817164,"Z93241.1"
"3105","ENSG00000270039",-1.73609722462973,-1.12925648293747,-5.43182484017793,3.62067134013738e-06,2.38748657178025e-05,3.94180090387514,"AC025165.5"
"3108","ENSG00000270069",-4.04767938048741,0.240238689664375,-10.2357136922542,2.23697260245441e-12,9.90625656686916e-11,18.1355938561683,"MIR222HG"
"3109","ENSG00000270074",-1.95501641840276,-1.85970744650736,-9.86573384581339,6.14898848543115e-12,2.21100808189819e-10,17.130933669232,"AC087203.3"
"3112","ENSG00000270091",-2.0604725947744,0.677549323981461,-6.20859575511903,3.18898738049805e-07,2.8244357704748e-06,6.34171060482401,"AC015726.1"
"3113","ENSG00000270100",-2.70381473760108,-2.03966797819376,-17.164567767972,2.78936649005279e-19,1.17348648236521e-15,33.7643897475992,"AC012065.4"
"3116","ENSG00000270115",-2.52145851559041,1.48132081872455,-10.3406080972447,1.68487401384247e-12,7.99022449418306e-11,18.417089594783,"AL513327.2"
"3120","ENSG00000270127",-2.52480019926095,1.67579328851316,-10.3297535419578,1.7349074478896e-12,8.10972848141284e-11,18.3880287939258,"AC027020.2"
"3123","ENSG00000270154",-1.92346278936071,-0.0613166160734732,-5.46081542021402,3.30716145157312e-06,2.20146016246331e-05,4.03102665238745,"AC130352.1"
"3130","ENSG00000270210",1.93957702710776,0.681384448720384,3.87182934815957,0.00042120986752871,0.00174240896036704,-0.699301868221152,"AC104695.3"
"3133","ENSG00000270302",-1.63287175356824,-1.31144825004038,-3.77182578421504,0.000563302516603368,0.0022526746077475,-0.978699625367332,"AC080078.1"
"3135","ENSG00000270361",-1.67757755058186,-2.38749523240074,-4.58179982931941,5.03080654191994e-05,0.000260007409359425,1.36093584371851,"AL451085.2"
"3146","ENSG00000270673",-1.53233890983343,-1.48764981904326,-4.39421507845209,8.89821621827761e-05,0.000438860441152332,0.805409606270438,"YTHDF3-AS1"
"3155","ENSG00000270883",-2.18272585158611,-0.684613675077162,-8.11593816149969,9.29187881780467e-10,1.63560394085792e-08,12.139904436629,"AC080078.2"
"3159","ENSG00000270988",-1.99163469239198,-1.94025651497389,-5.3146395541325,5.21968294124806e-06,3.31209745608305e-05,3.58167733752831,"AC019257.2"
"3165","ENSG00000271109",-3.37307013195519,1.50526206407462,-9.75301637321762,8.39710247192519e-12,2.87251293123048e-10,16.8212245122456,"AC008555.4"
"3170","ENSG00000271172",-1.75866146280605,-1.09936975208163,-6.78656525588454,5.2817585738785e-08,5.63968485286976e-07,8.12422719082205,"AC104662.1"
"3175","ENSG00000271204",-1.70998180483316,3.83802909882021,-6.36979177158921,1.92835091420344e-07,1.7869101973687e-06,6.83997363165864,"AC016831.4"
"3191","ENSG00000271420",-1.54618913029841,-1.97627098664614,-5.3430643080166,4.77677223304036e-06,3.04945080188176e-05,3.66894396792943,"AL109936.3"
"3199","ENSG00000271614",-2.4692765777671,0.760183799089624,-9.04001354240146,6.26038444974176e-11,1.50499642171792e-09,14.8235046501314,"ATP2B1-AS1"
"3212","ENSG00000271761",-2.03061983433926,-2.54995006487077,-8.73550557647269,1.50560889124084e-10,3.16704830272511e-09,13.950519816454,"AL021368.1"
"3214","ENSG00000271780",-1.61141073718778,-0.107741381730747,-4.60201173456685,4.72956385330749e-05,0.00024717111963807,1.42118327651164,"AL118558.3"
"3217","ENSG00000271789",-1.7509353175826,0.637283116744249,-6.20739320798189,3.20098809095793e-07,2.82910859215547e-06,6.33799160688573,"AL080317.1"
"3224","ENSG00000271856",-2.61774438488491,1.34990940031985,-8.86062666189866,1.04836459480025e-10,2.32852917348121e-09,14.310621145968,"LINC01215"
"3226","ENSG00000271862",-2.04166574484435,0.642554326963279,-7.03561500599572,2.44874049034999e-08,2.85476986515196e-07,8.8874002653531,"AC104118.1"
"3228","ENSG00000271869",-2.28398399154551,-0.606425069314393,-5.95026714475846,7.15207360314778e-07,5.66643571533761e-06,5.54253973650802,"AC026979.2"
"3244","ENSG00000271967",-2.13438773586742,-1.51924280184323,-6.70843573527829,6.72797882331942e-08,6.92044178721389e-07,7.88406803366081,"AL583856.2"
"3252","ENSG00000272002",-1.75148298154626,-2.28117161214925,-6.2039400598561,3.23570089018087e-07,2.84782293828262e-06,6.32731227920077,"AC010904.2"
"3253","ENSG00000272010",-1.5798725547227,-2.09529801115487,-4.56676538552826,5.26707191546049e-05,0.000270887182742571,1.3161681122095,"AC100814.2"
"3257","ENSG00000272040",-1.83079481511221,-0.427848168930639,-5.61448588069054,2.04546196111597e-06,1.44141682921523e-05,4.50471683846504,"AC010245.2"
"3266","ENSG00000272077",-2.74054202380073,-1.26884167257923,-11.8226592822407,3.57684298729408e-14,4.55993286289278e-12,22.2365738974368,"AC124045.1"
"3267","ENSG00000272079",1.75613558823334,1.93128449211276,4.54328364175966,5.65812540183471e-05,0.000287484704897568,1.24632831192097,"AC004233.2"
"3273","ENSG00000272094",-1.77437674396392,-2.70934821205322,-6.07650635203728,4.81877308013698e-07,4.03420184380984e-06,5.93311173292237,"AC091614.1"
"3280","ENSG00000272129",-2.23685393357262,-1.11782809687281,-9.78706782578996,7.64139473776227e-12,2.65680559188148e-10,16.9149642323354,"AL359715.3"
"3281","ENSG00000272130",-2.33780347132591,-2.03794801603276,-6.71455792955668,6.6014986804032e-08,6.82371128954699e-07,7.90289825189875,"AC091946.2"
"3284","ENSG00000272140",-1.55626756419068,0.805939916627255,-5.51406015112276,2.80017399014148e-06,1.88787371418673e-05,4.19502278223672,"AC022400.6"
"3286","ENSG00000272142",-1.60112534173416,-1.60320506574223,-5.2822834110282,5.77377738850775e-06,3.63083430096444e-05,3.48241373609935,"AL359643.3"
"3293","ENSG00000272205",-1.50754472482667,-1.69657975836225,-5.62082227665908,2.0053154340305e-06,1.41787597159098e-05,4.52427171236517,"AL451050.2"
"3295","ENSG00000272217",-1.7687263911909,-2.52984831621409,-8.57944079334633,2.37110170061268e-10,4.77283485860169e-09,13.4986848976953,"AL645940.1"
"3298","ENSG00000272236",-1.81059339906578,-2.0853395695606,-4.98266799397854,1.46522322273357e-05,8.51408024591178e-05,2.56766815706116,"AL645939.5"
"3302","ENSG00000272264",-2.71026010995919,0.200780204153639,-8.05330545812834,1.1196254934531e-09,1.93838043249267e-08,11.9544399874356,"AC009686.2"
"3306","ENSG00000272279",-1.51413776277328,-1.79522397050569,-4.32670040339891,0.000109107519497626,0.000522201745763949,0.607200484653596,"AL512329.2"
"3307","ENSG00000272282",-2.44515575393086,-0.482022075004903,-7.28533998618885,1.13837510951706e-08,1.4645700568007e-07,9.64837436521527,"LINC02084"
"3308","ENSG00000272308",-2.29196012328529,-1.27371877635327,-6.1199659461702,4.20656617702121e-07,3.58239350338628e-06,6.06756498285681,"AC104113.1"
"3309","ENSG00000272316",-2.90198726591213,-0.0709716040110974,-12.1174330420788,1.71872439047901e-14,2.67802722620193e-12,22.9615096009033,"AL021368.2"
"3310","ENSG00000272334",-1.72618472375051,-0.159007941164466,-5.84399185947012,9.97406701360814e-07,7.65709852668786e-06,5.213812849299,"AC011816.2"
"3311","ENSG00000272335",-1.57439136421494,0.287666803640872,-4.77863780457163,2.75124128454142e-05,0.000151102768721485,1.9505434078388,"AC093297.2"
"3312","ENSG00000272338",-2.02134319370791,-1.53927882470253,-5.63977770913898,1.88985262995207e-06,1.35214456023952e-05,4.58277972778607,"AC067838.1"
"3316","ENSG00000272354",-2.31879104689383,-1.99853572690829,-6.76756908037627,5.60167849144342e-08,5.90633118132894e-07,8.06586540416557,"AC092354.1"
"3318","ENSG00000272361",-1.73351166258748,-1.44168086919421,-5.8394008933541,1.01184173817326e-06,7.73966944089985e-06,5.19961570024652,"AC005014.2"
"3319","ENSG00000272366",-1.87683026916882,-2.51134424256749,-6.68029565095705,7.34144053001293e-08,7.49646609460301e-07,7.79749271654127,"AL158211.3"
"3321","ENSG00000272370",-1.80047433992024,-2.15986017674919,-5.02895471494716,1.26940900362638e-05,7.50056696384297e-05,2.70839035343984,"AC092354.2"
"3332","ENSG00000272417",-1.8170532475552,-1.68124797927939,-4.71873276253213,3.30759996498882e-05,0.000178627381934634,1.77045066578469,"AC034229.4"
"3340","ENSG00000272449",-1.75877908247628,1.48723038756471,-6.95182925826035,3.16982764205501e-08,3.59446492995295e-07,8.63108676574813,"AL139246.5"
"3346","ENSG00000272465",-1.70085114526347,-1.06881644609123,-6.14392125624299,3.90310324636453e-07,3.37173621302989e-06,6.1416709078555,"AL031768.1"
"3350","ENSG00000272482",-1.58504736038932,-2.14046497043151,-3.8957868049509,0.000392729325123166,0.00164072718052945,-0.631906444159108,"AC254633.1"
"3354","ENSG00000272512",-3.34613595012656,-1.86198225061401,-10.2709668858401,2.03339446941707e-12,9.10052184344427e-11,18.230364655072,"AL645608.7"
